session_id,plugin_time,plugout_time,duration_hours,energy_kwh,user_type,plugin_category,month
322,2019-10-02 00:33:00,2019-10-02 08:03:36,7.51,49.05,Private,7,10
323,2019-09-15 11:57:00,2019-09-15 14:44:24,2.79,10.04,Private,1,9
324,2019-05-17 23:07:00,2019-05-18 20:32:48,21.43,59.43,Private,6,5
325,2019-08-19 16:29:00,2019-08-19 18:56:00,2.45,8.82,Private,4,8
326,2018-12-30 18:51:00,2018-12-30 20:58:12,2.12,15.26,Private,4,12
327,2020-01-23 06:37:00,2020-01-23 17:45:24,11.14,22.49,Private,0,1
328,2019-01-02 16:59:00,2019-01-03 01:36:12,8.62,31.03,Private,4,1
329,2019-04-26 16:49:00,2019-04-27 00:29:12,7.67,40.6,Shared,4,4
330,2019-07-18 03:24:00,2019-07-18 11:05:24,7.69,27.68,Shared,7,7
331,2019-09-03 10:07:00,2019-09-03 15:01:36,4.91,17.68,Private,1,9
332,2019-02-04 22:53:00,2019-02-05 01:31:24,2.64,9.5,Shared,6,2
333,2019-07-26 21:27:00,2019-07-27 02:40:12,5.22,37.58,Private,5,7
334,2019-05-27 09:59:00,2019-05-27 13:03:48,3.08,11.09,Shared,1,5
335,2019-10-11 22:15:00,2019-10-12 08:03:00,9.8,23.7,Private,6,10
336,2019-07-17 21:55:00,2019-07-18 02:23:12,4.47,16.09,Private,5,7
337,2019-07-13 12:48:00,2019-07-13 15:34:48,2.78,10.01,Shared,2,7
338,2019-03-30 23:36:00,2019-03-31 03:33:36,3.96,28.51,Shared,6,3
339,2019-11-04 17:19:00,2019-11-04 23:55:36,6.61,23.35,Shared,4,11
340,2019-12-12 05:43:00,2019-12-12 09:03:24,3.34,24.05,Private,7,12
341,2019-05-26 05:24:00,2019-05-26 08:11:24,2.79,20.09,Private,7,5
342,2019-05-03 15:15:00,2019-05-03 21:07:12,5.87,21.13,Shared,3,5
343,2020-01-17 16:35:00,2020-01-17 22:27:48,5.88,42.34,Private,4,1
344,2019-02-07 17:13:00,2019-02-07 20:41:12,3.47,24.98,Shared,4,2
345,2019-06-08 11:53:00,2019-06-08 15:26:36,3.56,12.82,Private,1,6
346,2019-10-06 19:12:00,2019-10-07 01:01:48,5.83,20.99,Shared,5,10
347,2019-05-20 14:13:00,2019-05-20 16:01:00,1.8,6.48,Private,3,5
348,2019-12-22 16:44:00,2019-12-22 18:35:00,1.85,6.66,Private,4,12
349,2019-05-14 23:29:00,2019-05-15 02:29:00,3.0,21.6,Private,6,5
350,2019-08-12 18:30:00,2019-08-12 22:46:12,4.27,30.74,Private,4,8
351,2019-06-30 06:47:00,2019-06-30 12:56:36,6.16,20.89,Private,0,6
352,2019-09-26 20:18:00,2019-09-27 10:12:36,13.91,30.79,Private,5,9
353,2019-09-18 23:35:00,2019-09-19 08:36:48,9.03,34.15,Shared,6,9
354,2019-12-06 20:29:00,2019-12-07 00:54:48,4.43,15.95,Private,5,12
355,2019-02-10 23:11:00,2019-02-11 04:04:24,4.89,17.6,Shared,6,2
356,2019-01-08 05:03:00,2019-01-08 07:30:36,2.46,8.86,Shared,7,1
357,2019-03-29 06:00:00,2019-03-29 10:53:24,4.89,17.6,Private,0,3
358,2019-10-13 21:58:00,2019-10-14 02:01:00,4.05,29.16,Private,5,10
359,2019-08-30 16:01:00,2019-08-30 22:13:36,6.21,44.71,Private,4,8
360,2019-08-15 23:51:00,2019-08-16 02:37:48,2.78,10.01,Private,6,8
361,2019-02-15 13:52:00,2019-02-15 20:59:12,7.12,34.7,Private,2,2
362,2019-06-10 03:36:00,2019-06-10 18:04:48,14.48,52.13,Private,7,6
363,2019-11-16 22:41:00,2019-11-17 03:16:24,4.59,16.52,Private,6,11
364,2019-09-09 18:00:00,2019-09-10 00:33:36,6.56,23.62,Shared,4,9
365,2019-10-27 22:57:00,2019-10-28 06:58:48,8.03,28.91,Shared,6,10
366,2019-11-20 03:17:00,2019-11-20 07:01:24,3.74,13.46,Shared,7,11
367,2019-04-23 04:42:00,2019-04-23 10:29:24,5.79,20.84,Shared,7,4
368,2018-12-09 04:09:00,2018-12-09 09:09:00,5.0,36.0,Private,7,12
369,2019-09-15 13:43:00,2019-09-15 19:01:00,5.3,38.16,Shared,2,9
370,2020-01-09 05:05:00,2020-01-09 07:57:48,2.88,20.74,Private,7,1
371,2019-01-08 15:49:00,2019-01-08 20:51:24,5.04,21.63,Private,3,1
372,2019-07-19 17:35:00,2019-07-20 00:36:12,7.02,43.75,Shared,4,7
373,2019-11-04 18:18:00,2019-11-05 07:58:48,13.68,49.25,Private,4,11
374,2019-02-17 14:47:00,2019-02-18 00:28:24,9.69,37.42,Private,3,2
375,2018-12-03 03:23:00,2018-12-04 01:44:36,22.36,25.62,Private,7,12
376,2019-07-09 18:32:00,2019-07-09 21:25:24,2.89,20.81,Private,4,7
377,2019-09-10 11:50:00,2019-09-10 20:57:12,9.12,65.66,Private,1,9
378,2019-06-30 16:46:00,2019-06-30 22:23:48,5.63,20.27,Private,4,6
379,2019-06-13 10:19:00,2019-06-14 09:15:24,22.94,47.12,Private,1,6
380,2019-07-11 15:30:00,2019-07-11 18:18:36,2.81,10.12,Shared,3,7
381,2019-12-05 21:39:00,2019-12-06 00:24:00,2.75,9.9,Private,5,12
382,2018-12-04 02:53:00,2018-12-04 06:08:36,3.26,23.47,Private,7,12
383,2019-05-21 18:38:00,2019-05-21 19:45:12,1.12,4.03,Private,4,5
384,2019-11-21 13:11:00,2019-11-21 16:36:48,3.43,24.7,Private,2,11
385,2019-11-21 21:50:00,2019-11-22 00:44:36,2.91,10.48,Private,5,11
386,2020-01-07 16:59:00,2020-01-07 22:29:00,5.5,19.8,Private,4,1
387,2019-11-15 22:46:00,2019-11-16 05:03:24,6.29,45.29,Private,6,11
388,2020-01-13 14:52:00,2020-01-14 09:17:12,18.42,57.01,Private,3,1
389,2019-05-05 12:45:00,2019-05-05 22:22:48,9.63,63.4,Private,2,5
390,2019-10-03 17:34:00,2019-10-03 20:52:36,3.31,23.83,Shared,4,10
391,2019-06-03 21:38:00,2019-06-04 00:16:24,2.64,9.5,Private,5,6
392,2019-11-06 14:36:00,2019-11-06 21:35:24,6.99,50.33,Private,3,11
393,2020-01-12 16:06:00,2020-01-12 18:04:12,1.97,14.18,Shared,4,1
394,2019-09-12 21:14:00,2019-09-13 15:05:00,17.85,40.58,Private,5,9
395,2019-11-13 21:09:00,2019-11-14 08:27:36,11.31,74.87,Private,5,11
396,2019-05-01 16:07:00,2019-05-01 19:41:12,3.57,12.85,Private,4,5
397,2020-01-06 13:22:00,2020-01-06 14:51:24,1.49,10.73,Shared,2,1
398,2019-07-20 15:02:00,2019-07-21 03:48:48,12.78,21.24,Private,3,7
399,2019-01-25 19:59:00,2019-01-26 00:33:12,4.57,16.45,Private,5,1
400,2019-05-19 17:14:00,2019-05-20 05:00:48,11.78,54.64,Private,4,5
401,2019-11-02 16:47:00,2019-11-02 18:24:12,1.62,5.83,Private,4,11
402,2018-12-03 19:17:00,2018-12-03 22:32:36,3.26,11.74,Shared,5,12
403,2019-09-01 13:12:00,2019-09-01 18:10:12,4.97,26.27,Shared,2,9
404,2019-08-08 18:20:00,2019-08-08 23:27:12,5.12,36.86,Private,4,8
405,2019-05-28 15:39:00,2019-05-28 19:15:36,3.61,13.0,Shared,3,5
406,2019-05-02 04:05:00,2019-05-02 11:44:36,7.66,27.58,Private,7,5
407,2019-01-29 12:32:00,2019-01-29 14:53:00,2.35,16.92,Private,2,1
408,2019-06-15 17:40:00,2019-06-15 22:08:48,4.48,16.13,Private,4,6
409,2019-02-10 13:39:00,2019-02-10 19:02:24,5.39,19.4,Shared,2,2
410,2019-08-06 10:35:00,2019-08-06 17:41:00,7.1,42.5,Private,1,8
411,2019-11-29 23:10:00,2019-11-30 07:19:00,8.15,29.34,Shared,6,11
412,2019-03-23 15:14:00,2019-03-23 17:29:00,2.25,16.2,Private,3,3
413,2019-12-16 23:35:00,2019-12-17 01:16:24,1.69,6.08,Private,6,12
414,2019-09-05 23:34:00,2019-09-06 11:40:36,12.11,43.6,Private,6,9
415,2019-03-22 00:47:00,2019-03-22 07:02:00,6.25,22.5,Shared,7,3
416,2019-07-19 14:28:00,2019-07-19 17:23:48,2.93,10.55,Private,3,7
417,2020-01-20 23:55:00,2020-01-21 14:35:12,14.67,29.13,Private,6,1
418,2019-03-16 22:36:00,2019-03-17 03:58:12,5.37,38.66,Private,6,3
419,2019-02-25 15:18:00,2019-02-26 02:36:36,11.31,72.38,Private,3,2
420,2019-11-13 22:48:00,2019-11-14 03:59:24,5.19,37.37,Shared,6,11
421,2019-11-01 09:15:00,2019-11-02 06:12:36,20.96,59.13,Shared,1,11
422,2019-12-25 23:31:00,2019-12-26 16:26:12,16.92,51.76,Private,6,12
423,2019-07-01 14:40:00,2019-07-01 18:49:36,4.16,14.98,Shared,3,7
424,2019-11-21 02:29:00,2019-11-21 12:15:48,9.78,38.0,Private,7,11
425,2020-01-01 22:46:00,2020-01-02 06:32:48,7.78,54.92,Shared,6,1
426,2019-01-02 23:13:00,2019-01-03 12:07:36,12.91,65.37,Private,6,1
427,2019-05-15 23:35:00,2019-05-16 02:06:12,2.52,9.07,Private,6,5
428,2019-05-25 00:02:00,2019-05-25 08:02:36,8.01,28.84,Shared,7,5
429,2018-12-09 09:28:00,2018-12-09 19:51:24,10.39,20.04,Shared,1,12
430,2019-03-14 01:56:00,2019-03-14 03:23:00,1.45,10.44,Shared,7,3
431,2019-04-20 10:16:00,2019-04-20 12:25:36,2.16,7.78,Shared,1,4
432,2019-02-23 08:19:00,2019-02-23 09:30:24,1.19,4.28,Private,0,2
433,2019-01-18 07:04:00,2019-01-18 11:10:00,4.1,14.76,Private,0,1
434,2019-07-16 08:21:00,2019-07-16 16:31:48,8.18,29.45,Private,0,7
435,2019-02-06 16:24:00,2019-02-07 06:34:48,14.18,51.05,Private,4,2
436,2019-05-10 15:08:00,2019-05-10 20:21:12,5.22,37.58,Shared,3,5
437,2019-02-07 21:09:00,2019-02-08 12:38:24,15.49,49.18,Private,5,2
438,2019-10-29 10:46:00,2019-10-29 12:39:24,1.89,6.8,Private,1,10
439,2019-06-29 20:55:00,2019-06-29 22:25:00,1.5,5.4,Private,5,6
440,2019-12-21 11:24:00,2019-12-21 16:09:36,4.76,34.27,Private,1,12
441,2019-02-10 12:15:00,2019-02-10 18:43:48,6.48,46.66,Shared,2,2
442,2019-11-03 01:33:00,2019-11-03 06:23:24,4.84,17.42,Private,7,11
443,2018-12-28 22:31:00,2018-12-28 23:41:12,1.17,8.42,Private,6,12
444,2019-10-01 06:23:00,2019-10-01 11:02:00,4.65,27.26,Shared,0,10
445,2019-09-18 18:43:00,2019-09-18 20:42:24,1.99,7.16,Shared,4,9
446,2019-12-30 08:04:00,2019-12-30 15:59:12,7.92,28.51,Private,0,12
447,2018-12-31 03:32:00,2018-12-31 09:56:00,6.4,46.08,Private,7,12
448,2019-07-01 17:05:00,2019-07-01 19:39:12,2.57,9.25,Private,4,7
449,2019-08-19 01:34:00,2019-08-19 05:01:36,3.46,24.91,Private,7,8
450,2019-10-29 19:19:00,2019-10-29 21:40:36,2.36,16.99,Shared,5,10
451,2018-12-30 13:07:00,2018-12-30 17:51:24,4.74,34.13,Private,2,12
452,2019-11-07 22:07:00,2019-11-08 07:47:12,9.67,34.81,Shared,6,11
453,2019-02-22 17:33:00,2019-02-22 20:01:48,2.48,17.86,Private,4,2
454,2020-01-04 05:56:00,2020-01-04 12:59:00,7.05,25.38,Private,7,1
455,2020-01-18 18:04:00,2020-01-18 21:29:12,3.42,24.62,Private,4,1
456,2019-01-09 18:23:00,2019-01-09 21:13:24,2.84,10.22,Private,4,1
457,2019-06-07 09:57:00,2019-06-07 14:33:00,4.6,16.56,Private,1,6
458,2018-12-23 22:15:00,2018-12-24 00:39:00,2.4,8.64,Private,6,12
459,2019-02-15 09:35:00,2019-02-15 12:56:36,3.36,24.19,Private,1,2
460,2019-12-04 14:36:00,2019-12-04 16:44:24,2.14,15.41,Shared,3,12
461,2018-12-27 11:02:00,2018-12-28 06:38:00,19.6,23.79,Private,1,12
462,2019-04-24 23:20:00,2019-04-25 04:24:48,5.08,18.29,Private,6,4
463,2019-03-13 15:47:00,2019-03-13 18:48:48,3.03,10.91,Private,3,3
464,2019-08-10 01:46:00,2019-08-10 07:31:00,5.75,20.7,Shared,7,8
465,2018-12-13 13:40:00,2018-12-13 18:14:48,4.58,16.49,Private,2,12
466,2019-11-02 15:06:00,2019-11-02 19:20:24,4.24,15.26,Private,3,11
467,2019-08-09 01:45:00,2019-08-09 09:21:36,7.61,25.12,Shared,7,8
468,2019-08-24 17:29:00,2019-08-25 01:54:12,8.42,30.31,Private,4,8
469,2019-10-23 22:37:00,2019-10-24 02:02:12,3.42,12.31,Shared,6,10
470,2019-04-01 15:59:00,2019-04-01 19:17:36,3.31,23.83,Shared,3,4
471,2019-05-12 16:04:00,2019-05-12 20:09:24,4.09,14.72,Shared,4,5
472,2019-01-25 09:28:00,2019-01-25 10:27:24,0.99,7.13,Private,1,1
473,2019-06-02 01:28:00,2019-06-02 03:10:36,1.71,12.31,Shared,7,6
474,2019-01-16 11:19:00,2019-01-17 00:12:24,12.89,31.83,Shared,1,1
475,2019-02-14 09:22:00,2019-02-15 01:02:12,15.67,48.24,Shared,1,2
476,2019-04-13 22:01:00,2019-04-14 02:10:36,4.16,29.95,Private,6,4
477,2019-09-08 13:06:00,2019-09-08 20:31:12,7.42,26.68,Private,2,9
478,2020-01-04 01:12:00,2020-01-04 07:21:36,6.16,40.47,Private,7,1
479,2019-10-27 11:16:00,2019-10-28 11:16:00,24.0,21.2,Private,1,10
480,2019-10-27 16:05:00,2019-10-28 02:55:24,10.84,26.74,Shared,4,10
481,2018-12-26 11:27:00,2018-12-26 15:58:48,4.53,32.62,Private,1,12
482,2019-07-07 09:58:00,2019-07-07 12:30:24,2.54,9.14,Private,1,7
483,2019-02-15 08:39:00,2019-02-15 10:15:36,1.61,5.8,Private,0,2
484,2019-09-08 16:17:00,2019-09-08 21:59:36,5.71,27.55,Private,4,9
485,2020-01-13 18:51:00,2020-01-13 21:46:12,2.92,10.51,Shared,4,1
486,2019-06-02 17:22:00,2019-06-02 19:11:48,1.83,13.18,Private,4,6
487,2019-05-13 19:57:00,2019-05-13 23:06:00,3.15,22.68,Shared,5,5
488,2019-08-29 14:10:00,2019-08-29 16:29:12,2.32,8.35,Private,3,8
489,2019-08-31 22:48:00,2019-09-01 14:56:24,16.14,51.66,Shared,6,8
490,2019-06-17 14:11:00,2019-06-17 23:21:48,9.18,33.05,Shared,3,6
491,2019-11-23 14:45:00,2019-11-23 19:40:48,4.93,35.5,Private,3,11
492,2019-09-15 03:34:00,2019-09-15 17:31:36,13.96,29.66,Private,7,9
493,2018-12-29 12:01:00,2018-12-29 17:14:48,5.23,20.04,Shared,2,12
494,2019-03-14 23:45:00,2019-03-15 02:27:36,2.71,9.76,Shared,6,3
495,2019-05-15 06:37:00,2019-05-15 21:00:24,14.39,51.8,Shared,0,5
496,2019-06-05 02:45:00,2019-06-05 09:58:12,7.22,51.98,Private,7,6
497,2019-05-15 09:46:00,2019-05-15 12:10:00,2.4,17.28,Shared,1,5
498,2019-10-29 15:14:00,2019-10-29 19:34:24,4.34,15.62,Shared,3,10
499,2019-04-30 11:00:00,2019-04-30 13:40:48,2.68,19.3,Shared,1,4
500,2019-09-17 08:20:00,2019-09-17 10:12:48,1.88,6.77,Private,0,9
501,2019-08-12 11:04:00,2019-08-12 20:32:12,9.47,34.09,Private,1,8
502,2019-10-22 00:52:00,2019-10-22 19:43:00,18.85,44.56,Private,7,10
503,2019-04-07 20:16:00,2019-04-07 22:07:36,1.86,6.7,Private,5,4
504,2019-07-13 22:56:00,2019-07-14 06:17:00,7.35,47.12,Private,6,7
505,2019-09-06 15:50:00,2019-09-06 18:58:24,3.14,11.3,Private,3,9
506,2018-12-18 15:16:00,2018-12-18 18:47:12,3.52,12.67,Private,3,12
507,2019-06-11 09:35:00,2019-06-11 12:51:12,3.27,11.77,Shared,1,6
508,2019-08-05 20:41:00,2019-08-05 23:23:36,2.71,9.76,Private,5,8
509,2018-12-28 09:12:00,2018-12-28 14:19:12,5.12,36.86,Shared,1,12
510,2019-12-09 18:18:00,2019-12-09 21:04:12,2.77,19.94,Private,4,12
511,2019-09-19 17:09:00,2019-09-19 23:08:24,5.99,21.56,Private,4,9
512,2019-04-30 23:12:00,2019-05-01 03:58:48,4.78,17.21,Private,6,4
513,2019-04-29 03:54:00,2019-04-29 08:05:24,4.19,15.08,Private,7,4
514,2019-08-08 02:05:00,2019-08-08 04:42:12,2.62,18.86,Shared,7,8
515,2019-06-08 12:16:00,2019-06-08 15:34:36,3.31,23.83,Private,2,6
516,2019-04-17 19:48:00,2019-04-18 04:12:00,8.4,24.71,Private,5,4
517,2019-09-04 18:14:00,2019-09-05 01:15:48,7.03,25.31,Shared,4,9
518,2019-07-03 05:55:00,2019-07-03 08:25:00,2.5,18.0,Private,7,7
519,2019-05-03 08:02:00,2019-05-03 13:20:36,5.31,19.12,Shared,0,5
520,2019-02-27 01:13:00,2019-02-27 09:35:48,8.38,26.94,Private,7,2
521,2019-11-15 18:09:00,2019-11-15 19:41:24,1.54,11.09,Shared,4,11
522,2020-01-18 07:35:00,2020-01-18 14:50:00,7.25,50.36,Shared,0,1
523,2019-08-24 16:50:00,2019-08-24 19:56:36,3.11,22.39,Private,4,8
524,2019-09-17 19:59:00,2019-09-18 03:21:48,7.38,26.57,Private,5,9
525,2019-04-26 02:56:00,2019-04-26 05:50:00,2.9,20.88,Shared,7,4
526,2019-09-19 19:11:00,2019-09-19 20:35:00,1.4,10.08,Private,5,9
527,2019-11-14 19:25:00,2019-11-14 21:00:24,1.59,11.45,Private,5,11
528,2019-08-01 02:01:00,2019-08-01 07:08:12,5.12,36.86,Private,7,8
529,2019-04-23 22:55:00,2019-04-24 04:51:24,5.94,21.38,Shared,6,4
530,2019-07-15 23:17:00,2019-07-16 01:54:48,2.63,18.94,Private,6,7
531,2019-07-15 13:47:00,2019-07-15 21:31:24,7.74,55.73,Shared,2,7
532,2020-01-25 06:04:00,2020-01-25 07:37:00,1.55,11.16,Private,0,1
533,2020-01-04 22:11:00,2020-01-05 02:54:48,4.73,17.03,Private,6,1
534,2018-12-30 13:03:00,2018-12-30 15:10:12,2.12,15.26,Private,2,12
535,2020-01-26 17:40:00,2020-01-26 20:48:24,3.14,11.3,Private,4,1
536,2019-08-08 19:55:00,2019-08-09 01:02:12,5.12,36.86,Private,5,8
537,2019-02-22 23:47:00,2019-02-23 02:29:36,2.71,9.76,Private,6,2
538,2019-02-22 22:54:00,2019-02-23 02:40:48,3.78,13.61,Shared,6,2
539,2019-04-17 21:01:00,2019-04-18 07:02:12,10.02,36.07,Private,5,4
540,2019-02-27 19:14:00,2019-02-27 22:32:36,3.31,23.83,Shared,5,2
541,2019-11-30 05:17:00,2019-11-30 14:10:24,8.89,64.01,Shared,7,11
542,2019-07-24 13:19:00,2019-07-24 15:34:00,2.25,16.2,Private,2,7
543,2019-11-05 02:35:00,2019-11-05 09:45:48,7.18,36.42,Private,7,11
544,2019-01-02 15:40:00,2019-01-03 05:15:24,13.59,67.38,Private,3,1
545,2019-11-30 05:19:00,2019-11-30 06:11:48,0.88,3.17,Shared,7,11
546,2018-12-30 23:42:00,2018-12-31 02:32:24,2.84,20.45,Shared,6,12
547,2019-11-01 17:16:00,2019-11-02 00:41:12,7.42,42.25,Shared,4,11
548,2019-09-25 21:52:00,2019-09-26 02:10:00,4.3,15.48,Shared,5,9
549,2019-11-17 17:58:00,2019-11-18 00:23:12,6.42,46.22,Shared,4,11
550,2019-11-02 01:18:00,2019-11-02 04:33:00,3.25,11.7,Shared,7,11
551,2019-12-07 22:43:00,2019-12-08 03:58:36,5.26,37.87,Private,6,12
552,2019-03-25 23:26:00,2019-03-26 03:52:24,4.44,31.97,Private,6,3
553,2019-07-26 23:03:00,2019-07-27 10:16:12,11.22,40.39,Private,6,7
554,2019-01-31 03:33:00,2019-01-31 09:28:12,5.92,42.62,Shared,7,1
555,2019-02-16 09:21:00,2019-02-16 15:37:12,6.27,45.14,Shared,1,2
556,2019-07-23 11:11:00,2019-07-23 14:53:36,3.71,13.36,Private,1,7
557,2019-03-01 14:00:00,2019-03-01 17:31:12,3.52,25.34,Shared,3,3
558,2019-02-25 19:31:00,2019-02-25 23:10:36,3.66,13.18,Private,5,2
559,2019-07-08 17:24:00,2019-07-08 23:55:48,6.53,22.07,Private,4,7
560,2019-06-10 02:48:00,2019-06-10 06:29:24,3.69,13.28,Private,7,6
561,2019-12-11 13:19:00,2019-12-11 19:23:12,6.07,21.85,Private,2,12
562,2019-05-06 09:19:00,2019-05-07 06:29:12,21.17,45.08,Private,1,5
563,2019-08-26 14:21:00,2019-08-26 23:27:36,9.11,39.76,Private,3,8
564,2020-01-20 16:14:00,2020-01-20 20:10:24,3.94,14.18,Private,4,1
565,2019-08-16 10:45:00,2019-08-16 22:13:48,11.48,40.64,Private,1,8
566,2019-12-30 16:38:00,2019-12-30 20:21:12,3.72,13.39,Shared,4,12
567,2018-12-11 06:26:00,2018-12-11 07:37:24,1.19,8.57,Private,0,12
568,2019-07-31 19:44:00,2019-07-31 22:11:00,2.45,8.82,Shared,5,7
569,2019-11-05 18:38:00,2019-11-05 19:58:24,1.34,4.82,Shared,4,11
570,2019-08-19 19:18:00,2019-08-19 23:10:12,3.87,13.93,Private,5,8
571,2019-10-08 13:53:00,2019-10-08 18:54:12,5.02,18.07,Private,2,10
572,2019-02-21 07:58:00,2019-02-21 23:58:36,16.01,57.64,Private,0,2
573,2019-03-31 08:05:00,2019-03-31 14:18:48,6.23,22.43,Shared,0,3
574,2019-02-15 04:04:00,2019-02-15 08:19:00,4.25,15.3,Private,7,2
575,2019-07-22 02:16:00,2019-07-22 11:07:00,8.85,22.75,Shared,7,7
576,2018-12-21 23:51:00,2018-12-22 00:54:00,1.05,7.56,Private,6,12
577,2019-12-24 00:54:00,2019-12-24 06:44:24,5.84,21.02,Private,7,12
578,2019-06-02 04:17:00,2019-06-02 12:47:00,8.5,30.6,Private,7,6
579,2019-01-28 17:17:00,2019-01-28 19:02:36,1.76,12.67,Private,4,1
580,2019-07-04 19:07:00,2019-07-05 06:08:48,11.03,39.71,Private,5,7
581,2019-02-20 11:30:00,2019-02-20 17:46:48,6.28,29.97,Private,1,2
582,2019-06-02 21:56:00,2019-06-03 01:38:00,3.7,13.32,Private,5,6
583,2019-06-29 16:16:00,2019-06-29 23:58:36,7.71,20.68,Shared,4,6
584,2019-08-26 22:42:00,2019-08-27 22:42:00,24.0,48.55,Shared,6,8
585,2019-10-13 11:46:00,2019-10-13 17:23:48,5.63,20.27,Shared,1,10
586,2019-10-25 18:57:00,2019-10-26 00:50:24,5.89,20.64,Shared,4,10
587,2019-08-16 23:55:00,2019-08-17 03:30:24,3.59,12.92,Private,6,8
588,2019-04-03 15:03:00,2019-04-03 17:46:48,2.73,9.83,Private,3,4
589,2020-01-23 13:28:00,2020-01-23 22:19:36,8.86,24.84,Private,2,1
590,2019-05-11 10:47:00,2019-05-11 13:30:12,2.72,9.79,Private,1,5
591,2019-09-12 16:50:00,2019-09-12 22:02:36,5.21,37.51,Private,4,9
592,2019-11-01 20:23:00,2019-11-01 23:56:00,3.55,12.78,Shared,5,11
593,2019-05-19 21:38:00,2019-05-20 04:33:48,6.93,49.9,Private,5,5
594,2019-07-20 11:14:00,2019-07-20 17:29:36,6.26,22.54,Shared,1,7
595,2020-01-14 15:44:00,2020-01-15 01:58:24,10.24,22.52,Private,3,1
596,2019-02-10 23:06:00,2019-02-11 02:34:12,3.47,24.98,Private,6,2
597,2019-06-20 12:45:00,2019-06-20 16:51:00,4.1,25.93,Private,2,6
598,2019-10-21 22:49:00,2019-10-22 01:19:00,2.5,18.0,Private,6,10
599,2019-08-16 10:00:00,2019-08-16 13:37:48,3.63,13.07,Private,1,8
600,2019-09-26 18:49:00,2019-09-27 01:16:00,6.45,23.22,Private,4,9
601,2020-01-22 10:42:00,2020-01-22 19:06:36,8.41,47.73,Private,1,1
602,2019-10-08 01:17:00,2019-10-08 03:53:00,2.6,18.72,Shared,7,10
603,2019-07-20 22:26:00,2019-07-21 07:32:00,9.1,65.52,Private,6,7
604,2019-05-10 21:40:00,2019-05-11 10:27:24,12.79,31.05,Private,5,5
605,2019-04-28 21:08:00,2019-04-29 03:45:12,6.62,23.83,Shared,5,4
606,2019-05-15 20:35:00,2019-05-16 15:00:48,18.43,52.05,Shared,5,5
607,2019-11-29 18:57:00,2019-11-29 21:49:48,2.88,20.74,Private,4,11
608,2018-12-07 16:24:00,2018-12-07 18:28:12,2.07,7.45,Private,4,12
609,2019-04-16 22:18:00,2019-04-16 23:43:48,1.43,10.3,Private,6,4
610,2020-01-06 14:22:00,2020-01-07 04:28:36,14.11,25.64,Shared,3,1
611,2019-12-14 19:47:00,2019-12-15 03:36:48,7.83,33.07,Shared,5,12
612,2020-01-13 21:42:00,2020-01-14 02:27:36,4.76,17.14,Private,5,1
613,2020-01-08 02:35:00,2020-01-08 08:36:48,6.03,20.71,Private,7,1
614,2019-10-14 03:53:00,2019-10-14 06:08:00,2.25,8.1,Shared,7,10
615,2019-10-28 14:49:00,2019-10-29 14:49:00,24.0,36.18,Private,3,10
616,2019-11-15 06:47:00,2019-11-15 12:12:12,5.42,19.51,Private,0,11
617,2019-09-11 14:37:00,2019-09-11 19:58:00,5.35,20.31,Private,3,9
618,2019-02-18 07:38:00,2019-02-18 15:51:48,8.23,29.63,Private,0,2
619,2019-11-04 15:04:00,2019-11-04 22:00:24,6.94,48.9,Shared,3,11
620,2019-08-24 08:10:00,2019-08-24 13:57:24,5.79,41.69,Private,0,8
621,2019-05-28 12:42:00,2019-05-28 15:33:00,2.85,20.52,Private,2,5
622,2019-12-21 20:35:00,2019-12-22 03:28:24,6.89,24.8,Private,5,12
623,2019-04-03 04:58:00,2019-04-03 23:27:24,18.49,66.56,Shared,7,4
624,2019-05-14 16:24:00,2019-05-15 05:06:00,12.7,49.71,Private,4,5
625,2019-08-22 23:32:00,2019-08-23 14:38:36,15.11,46.77,Private,6,8
626,2019-10-30 12:06:00,2019-10-30 15:33:36,3.46,12.46,Shared,2,10
627,2019-08-31 06:13:00,2019-08-31 08:41:48,2.48,8.93,Private,0,8
628,2019-01-23 13:41:00,2019-01-23 18:13:24,4.54,16.34,Private,2,1
629,2019-07-24 19:05:00,2019-07-25 00:14:00,5.15,18.54,Shared,5,7
630,2019-09-12 06:58:00,2019-09-12 17:37:00,10.65,42.42,Private,0,9
631,2019-06-26 16:24:00,2019-06-26 17:54:36,1.51,5.44,Private,4,6
632,2019-10-13 08:37:00,2019-10-13 23:04:00,14.45,52.02,Private,0,10
633,2019-08-15 11:19:00,2019-08-15 15:44:48,4.43,15.95,Shared,1,8
634,2019-06-14 18:01:00,2019-06-14 21:41:12,3.67,26.42,Private,4,6
635,2019-12-18 18:18:00,2019-12-18 20:44:24,2.44,8.78,Shared,4,12
636,2020-01-12 05:23:00,2020-01-12 06:56:36,1.56,5.62,Private,7,1
637,2019-02-02 08:38:00,2019-02-02 17:26:36,8.81,49.54,Shared,0,2
638,2019-05-06 13:13:00,2019-05-06 18:25:36,5.21,37.51,Shared,2,5
639,2019-02-11 09:39:00,2019-02-11 11:39:36,2.01,14.47,Private,1,2
640,2020-01-14 19:54:00,2020-01-14 21:54:00,2.0,14.4,Private,5,1
641,2019-11-09 06:12:00,2019-11-09 10:07:12,3.92,28.22,Private,0,11
642,2019-11-09 19:18:00,2019-11-10 11:13:48,15.93,57.35,Private,5,11
643,2019-07-19 15:44:00,2019-07-19 19:51:48,4.13,14.87,Private,3,7
