user_id,user_type,hour,uncontrolled_3_6kw,uncontrolled_7_2kw,flexible_3_6kw,flexible_7_2kw
25,Shared,18,4.229,8.313,0.513,0.928
25,Shared,19,3.619,6.658,0.05,0.097
25,Shared,20,4.112,8.495,0.423,0.846
25,Shared,21,3.266,6.003,0.0,0.0
25,Shared,22,0.0,0.0,3.115,6.154
25,Shared,23,0.675,1.225,3.469,6.726
26,Private,0,0.914,1.819,3.54,7.249
26,Private,1,0.343,0.712,3.47,6.508
26,Private,2,0.434,0.911,3.34,6.203
26,Private,3,0.0,0.0,3.145,5.802
26,Private,4,0.0,0.0,2.964,5.562
26,Private,5,0.958,1.982,2.872,5.401
26,Private,6,0.153,0.307,0.485,0.907
26,Private,7,0.664,1.215,0.004,0.008
26,Private,8,0.743,1.54,1.129,2.253
26,Private,9,1.343,2.719,0.599,1.078
26,Private,10,0.955,1.738,0.24,0.436
26,Private,11,0.0,0.0,0.0,0.0
26,Private,12,3.34,6.924,0.0,0.0
26,Private,13,2.975,6.221,0.0,0.0
26,Private,14,3.579,6.866,0.475,0.97
26,Private,15,4.198,7.875,0.329,0.605
26,Private,16,3.08,5.945,0.0,0.0
26,Private,17,0.0,0.0,0.0,0.0
26,Private,18,0.24,0.48,0.122,0.23
26,Private,19,0.172,0.313,0.302,0.546
26,Private,20,0.595,1.195,0.184,0.343
26,Private,21,1.336,2.478,0.0,0.0
26,Private,22,0.946,1.807,3.055,6.405
26,Private,23,0.54,1.087,3.379,6.633
27,Private,0,1.195,2.155,2.719,4.898
27,Private,1,0.622,1.257,3.161,5.766
27,Private,2,0.573,1.18,3.271,6.105
27,Private,3,0.872,1.593,3.72,6.873
27,Private,4,0.0,0.0,3.016,5.471
27,Private,5,0.229,0.47,3.277,6.383
27,Private,6,0.0,0.0,0.305,0.617
27,Private,7,0.38,0.784,0.0,0.0
27,Private,8,0.0,0.0,0.013,0.027
27,Private,9,1.306,2.566,0.171,0.309
27,Private,10,1.059,2.0,0.779,1.532
27,Private,11,0.862,1.723,0.0,0.0
27,Private,12,0.972,1.893,0.0,0.0
27,Private,13,0.448,0.921,0.0,0.0
27,Private,14,1.22,2.502,0.041,0.077
27,Private,15,3.698,6.968,0.0,0.0
27,Private,16,3.835,7.341,0.0,0.0
27,Private,17,3.523,6.406,0.496,0.96
27,Private,18,4.027,8.026,0.172,0.335
27,Private,19,2.645,5.121,1.257,2.463
27,Private,20,1.663,3.302,0.44,0.802
27,Private,21,0.313,0.575,0.139,0.255
27,Private,22,0.427,0.776,3.515,6.497
27,Private,23,0.862,1.709,2.778,5.42
28,Private,0,0.466,0.939,3.464,6.99
28,Private,1,1.584,3.163,3.61,6.992
28,Private,2,1.129,2.281,2.969,6.028
28,Private,3,0.0,0.0,3.167,6.306
28,Private,4,0.719,1.44,3.11,6.289
28,Private,5,0.749,1.469,2.583,4.936
28,Private,6,1.021,2.069,0.408,0.789
28,Private,7,1.088,1.965,0.521,0.973
28,Private,8,1.046,2.112,0.032,0.061
28,Private,9,0.682,1.322,0.213,0.43
28,Private,10,0.778,1.548,0.539,1.092
28,Private,11,1.068,2.218,0.928,1.884
28,Private,12,1.911,3.974,0.209,0.437
28,Private,13,0.0,0.0,0.625,1.129
28,Private,14,0.428,0.845,0.0,0.0
28,Private,15,0.505,1.003,0.019,0.039
28,Private,16,1.051,1.96,0.0,0.0
28,Private,17,0.138,0.268,0.304,0.573
28,Private,18,1.056,2.128,0.411,0.789
28,Private,19,0.295,0.545,0.0,0.0
28,Private,20,3.326,6.524,0.266,0.502
28,Private,21,4.402,9.032,0.0,0.0
28,Private,22,3.481,7.182,2.58,4.663
28,Private,23,2.708,5.371,3.408,6.691
29,Private,0,1.014,2.083,3.222,5.802
29,Private,1,1.217,2.247,2.887,6.022
29,Private,2,0.486,0.943,3.847,7.314
29,Private,3,0.587,1.135,3.325,6.187
29,Private,4,0.723,1.455,2.395,4.754
29,Private,5,0.0,0.0,2.852,5.809
29,Private,6,1.29,2.357,0.464,0.894
29,Private,7,1.214,2.378,0.0,0.0
29,Private,8,1.593,2.917,0.0,0.0
29,Private,9,0.835,1.538,0.176,0.369
29,Private,10,0.626,1.165,0.662,1.23
29,Private,11,0.339,0.692,0.0,0.0
29,Private,12,0.731,1.335,0.036,0.073
29,Private,13,2.544,4.713,0.424,0.813
29,Private,14,0.499,0.932,0.0,0.0
29,Private,15,0.0,0.0,0.0,0.0
29,Private,16,0.782,1.42,0.694,1.446
29,Private,17,1.326,2.752,0.262,0.515
29,Private,18,0.545,1.14,0.277,0.566
29,Private,19,3.32,6.961,0.799,1.441
29,Private,20,3.498,7.229,0.149,0.291
29,Private,21,2.403,4.635,0.11,0.221
29,Private,22,4.052,7.424,2.676,5.436
29,Private,23,3.195,6.232,3.345,6.325
30,Shared,0,0.0,0.0,3.441,7.207
30,Shared,1,0.433,0.868,2.92,5.938
30,Shared,2,0.113,0.235,3.196,5.874
30,Shared,3,2.048,3.748,3.341,6.46
30,Shared,4,0.253,0.509,3.469,6.782
30,Shared,5,0.549,0.988,3.555,6.965
30,Shared,6,1.156,2.114,0.0,0.0
30,Shared,7,0.178,0.356,0.52,1.007
30,Shared,8,0.802,1.544,0.0,0.0
30,Shared,9,0.378,0.707,0.0,0.0
30,Shared,10,0.672,1.227,0.976,1.801
30,Shared,11,1.155,2.224,0.969,1.803
30,Shared,12,1.196,2.387,0.55,1.009
30,Shared,13,1.786,3.221,0.316,0.641
30,Shared,14,0.619,1.288,0.552,1.082
30,Shared,15,4.385,8.585,0.007,0.014
30,Shared,16,3.21,6.182,0.23,0.465
30,Shared,17,4.049,7.661,0.467,0.881
30,Shared,18,2.831,5.849,0.868,1.654
30,Shared,19,3.254,6.45,0.085,0.161
30,Shared,20,0.233,0.458,1.151,2.188
30,Shared,21,0.851,1.694,0.0,0.0
30,Shared,22,1.187,2.203,3.337,6.179
30,Shared,23,0.619,1.2,3.363,6.987
31,Private,0,0.274,0.552,2.883,5.891
31,Private,1,0.0,0.0,2.583,5.292
31,Private,2,1.696,3.243,3.651,6.997
31,Private,3,0.756,1.565,3.659,6.624
31,Private,4,0.634,1.279,2.972,6.218
31,Private,5,0.751,1.498,3.015,6.021
31,Private,6,0.604,1.221,0.592,1.071
31,Private,7,0.801,1.505,0.436,0.88
31,Private,8,1.277,2.636,0.32,0.61
31,Private,9,0.196,0.391,0.0,0.0
31,Private,10,0.8,1.546,0.118,0.235
31,Private,11,0.767,1.398,0.174,0.347
31,Private,12,2.115,4.294,0.0,0.0
31,Private,13,0.0,0.0,0.3,0.606
31,Private,14,0.517,1.028,0.294,0.549
31,Private,15,1.035,1.932,0.642,1.281
31,Private,16,0.0,0.0,0.0,0.0
31,Private,17,0.952,1.81,0.457,0.904
31,Private,18,1.904,3.47,0.524,0.958
31,Private,19,3.569,7.108,0.0,0.0
31,Private,20,3.295,6.896,0.0,0.0
31,Private,21,3.954,7.929,0.273,0.562
31,Private,22,2.885,5.392,2.903,5.903
31,Private,23,4.074,8.279,3.187,5.824
32,Private,0,1.027,1.982,3.198,6.282
32,Private,1,1.598,3.243,3.145,5.743
32,Private,2,0.512,1.032,2.73,5.511
32,Private,3,0.855,1.641,2.181,4.359
32,Private,4,0.62,1.263,2.986,5.548
32,Private,5,0.0,0.0,2.726,5.378
32,Private,6,1.157,2.103,0.263,0.548
32,Private,7,0.775,1.544,0.29,0.541
32,Private,8,0.77,1.601,0.627,1.18
32,Private,9,0.787,1.551,0.0,0.0
32,Private,10,1.6,3.034,0.313,0.613
32,Private,11,0.402,0.807,0.0,0.0
32,Private,12,3.814,7.436,0.138,0.274
32,Private,13,4.45,9.237,0.055,0.115
32,Private,14,3.148,5.901,0.502,0.977
32,Private,15,4.1,7.743,0.241,0.485
32,Private,16,3.965,7.249,0.166,0.32
32,Private,17,0.846,1.621,0.599,1.095
32,Private,18,1.058,2.075,0.119,0.241
32,Private,19,1.45,2.715,0.0,0.0
32,Private,20,1.828,3.447,0.0,0.0
32,Private,21,0.381,0.755,0.165,0.307
32,Private,22,0.641,1.229,3.422,6.402
32,Private,23,0.149,0.282,3.154,6.134
33,Private,0,0.408,0.806,3.166,6.018
33,Private,1,0.685,1.319,3.093,5.724
33,Private,2,0.423,0.851,2.876,5.212
33,Private,3,0.875,1.657,3.4,6.39
33,Private,4,0.397,0.809,2.747,5.256
33,Private,5,1.051,2.03,3.048,6.315
33,Private,6,1.168,2.181,0.0,0.0
33,Private,7,0.0,0.0,0.0,0.0
33,Private,8,0.306,0.563,0.152,0.309
33,Private,9,0.376,0.772,0.447,0.927
33,Private,10,0.564,1.082,0.234,0.449
33,Private,11,0.805,1.513,0.25,0.469
33,Private,12,0.707,1.295,0.364,0.704
33,Private,13,0.29,0.597,0.684,1.283
33,Private,14,3.472,7.208,0.0,0.0
33,Private,15,3.702,7.042,0.0,0.0
33,Private,16,3.959,8.04,0.975,1.844
33,Private,17,3.175,6.52,0.3,0.576
33,Private,18,2.652,5.409,0.343,0.714
33,Private,19,0.242,0.444,0.0,0.0
33,Private,20,0.125,0.227,0.444,0.849
33,Private,21,1.264,2.45,0.188,0.352
33,Private,22,0.253,0.508,3.632,6.694
33,Private,23,0.315,0.619,2.282,4.332
34,Private,0,0.968,1.949,2.662,5.458
34,Private,1,1.254,2.26,2.923,5.282
34,Private,2,1.046,2.136,3.565,6.887
34,Private,3,0.067,0.134,2.856,5.748
34,Private,4,0.679,1.417,3.614,7.031
34,Private,5,0.364,0.701,2.846,5.579
34,Private,6,0.978,1.912,0.0,0.0
34,Private,7,0.802,1.575,0.0,0.0
34,Private,8,1.916,3.552,0.0,0.0
34,Private,9,0.546,1.064,0.168,0.341
34,Private,10,1.753,3.259,0.0,0.0
34,Private,11,1.791,3.514,0.453,0.902
34,Private,12,3.825,7.888,0.0,0.0
34,Private,13,3.908,7.335,0.0,0.0
34,Private,14,4.284,8.773,0.0,0.0
34,Private,15,3.539,6.945,0.0,0.0
34,Private,16,3.067,6.324,0.447,0.894
34,Private,17,1.009,2.083,0.615,1.256
34,Private,18,0.0,0.0,0.563,1.096
34,Private,19,2.073,4.167,0.017,0.032
34,Private,20,1.743,3.35,0.085,0.174
34,Private,21,0.0,0.0,0.07,0.14
34,Private,22,1.286,2.538,2.758,5.055
34,Private,23,0.396,0.791,3.274,6.181
35,Shared,0,0.722,1.423,3.27,6.534
35,Shared,1,0.848,1.752,3.233,6.43
35,Shared,2,0.487,0.998,3.143,6.135
35,Shared,3,0.219,0.437,3.524,7.338
35,Shared,4,0.377,0.714,3.466,6.499
35,Shared,5,0.594,1.169,3.133,6.481
35,Shared,6,0.453,0.817,0.0,0.0
35,Shared,7,0.0,0.0,0.0,0.0
35,Shared,8,0.545,1.126,0.256,0.536
35,Shared,9,1.266,2.544,0.02,0.041
35,Shared,10,0.244,0.467,0.0,0.0
35,Shared,11,0.979,1.861,0.678,1.389
35,Shared,12,1.404,2.781,0.436,0.894
35,Shared,13,1.065,1.948,0.791,1.531
35,Shared,14,0.899,1.691,0.413,0.814
35,Shared,15,3.427,7.139,0.0,0.0
35,Shared,16,3.231,6.326,0.177,0.353
35,Shared,17,3.633,6.571,0.873,1.781
35,Shared,18,3.644,7.519,0.604,1.185
35,Shared,19,3.365,6.798,0.068,0.126
35,Shared,20,0.002,0.004,0.0,0.0
35,Shared,21,1.005,1.888,0.183,0.335
35,Shared,22,1.229,2.44,3.125,5.99
35,Shared,23,0.53,1.042,3.833,7.239
36,Private,0,0.669,1.297,3.479,6.525
36,Private,1,0.503,0.925,3.315,6.381
36,Private,2,1.221,2.315,3.135,6.069
36,Private,3,0.0,0.0,3.067,5.534
36,Private,4,1.384,2.561,3.25,6.386
36,Private,5,0.961,1.841,2.44,4.699
36,Private,6,0.331,0.694,0.328,0.595
36,Private,7,0.942,1.699,0.617,1.112
36,Private,8,0.642,1.267,0.326,0.589
36,Private,9,0.729,1.502,0.0,0.0
36,Private,10,0.0,0.0,0.335,0.654
36,Private,11,0.814,1.467,0.0,0.0
36,Private,12,0.0,0.0,0.407,0.846
36,Private,13,0.576,1.116,0.38,0.702
36,Private,14,1.727,3.612,0.0,0.0
36,Private,15,3.222,6.511,0.105,0.209
36,Private,16,4.386,8.929,0.0,0.0
36,Private,17,4.645,9.235,0.229,0.416
36,Private,18,3.548,7.191,0.109,0.202
36,Private,19,3.364,6.514,0.557,1.013
36,Private,20,0.143,0.294,0.304,0.553
36,Private,21,0.513,1.041,0.0,0.0
36,Private,22,2.116,3.917,3.211,5.94
36,Private,23,1.051,2.167,3.47,6.861
37,Private,0,0.0,0.0,3.691,7.049
37,Private,1,0.0,0.0,2.783,5.72
37,Private,2,0.472,0.948,3.269,6.841
37,Private,3,0.838,1.758,3.0,5.454
37,Private,4,0.714,1.286,2.708,5.507
37,Private,5,0.0,0.0,3.322,6.432
37,Private,6,1.095,2.015,0.75,1.499
37,Private,7,0.293,0.601,0.429,0.862
37,Private,8,0.567,1.073,0.609,1.246
37,Private,9,1.272,2.349,0.256,0.504
37,Private,10,0.537,1.002,0.526,1.032
37,Private,11,1.069,2.197,0.0,0.0
37,Private,12,0.003,0.006,0.076,0.157
37,Private,13,1.538,2.861,0.593,1.171
37,Private,14,0.119,0.246,0.0,0.0
37,Private,15,1.408,2.74,0.0,0.0
37,Private,16,0.995,1.975,0.0,0.0
37,Private,17,1.593,2.91,0.0,0.0
37,Private,18,4.217,8.566,0.247,0.5
37,Private,19,3.736,7.779,0.0,0.0
37,Private,20,2.41,4.952,0.101,0.197
37,Private,21,3.733,7.23,0.0,0.0
37,Private,22,3.012,6.228,3.262,6.507
37,Private,23,1.024,1.924,3.01,6.009
38,Private,0,1.141,2.358,2.637,4.811
38,Private,1,0.528,1.045,3.653,6.959
38,Private,2,0.757,1.581,3.105,6.106
38,Private,3,1.965,3.753,2.556,4.615
38,Private,4,1.15,2.29,3.659,7.231
38,Private,5,0.545,0.995,3.369,6.791
38,Private,6,0.19,0.376,0.0,0.0
38,Private,7,0.928,1.943,0.467,0.963
38,Private,8,1.325,2.726,0.745,1.55
38,Private,9,0.684,1.292,0.61,1.176
38,Private,10,0.535,1.054,0.505,1.004
38,Private,11,0.832,1.537,0.34,0.616
38,Private,12,0.949,1.84,0.0,0.0
38,Private,13,2.993,5.844,0.217,0.435
38,Private,14,2.689,5.397,0.479,0.902
38,Private,15,4.071,8.367,0.298,0.619
38,Private,16,2.995,5.464,0.677,1.233
38,Private,17,4.7,9.803,0.233,0.486
38,Private,18,0.996,1.934,0.253,0.468
38,Private,19,1.006,1.895,0.137,0.279
38,Private,20,0.701,1.325,0.506,1.023
38,Private,21,1.987,3.738,0.0,0.0
38,Private,22,0.664,1.363,2.635,5.199
38,Private,23,1.58,2.927,2.848,5.283
39,Shared,0,0.0,0.0,3.29,6.264
39,Shared,1,1.662,3.261,3.299,5.96
39,Shared,2,0.831,1.716,3.207,6.404
39,Shared,3,1.484,3.111,2.745,5.623
39,Shared,4,0.66,1.298,2.897,5.79
39,Shared,5,0.089,0.17,2.942,6.004
39,Shared,6,1.318,2.404,0.384,0.795
39,Shared,7,1.068,2.014,0.233,0.434
39,Shared,8,1.003,2.035,0.0,0.0
39,Shared,9,0.553,1.049,0.249,0.472
39,Shared,10,0.87,1.604,0.295,0.611
39,Shared,11,0.645,1.186,0.044,0.084
39,Shared,12,2.425,4.961,0.506,1.017
39,Shared,13,0.943,1.803,0.096,0.191
39,Shared,14,0.476,0.928,0.133,0.267
39,Shared,15,0.878,1.725,0.0,0.0
39,Shared,16,0.0,0.0,0.0,0.0
39,Shared,17,0.832,1.524,0.094,0.189
39,Shared,18,1.518,2.988,0.0,0.0
39,Shared,19,0.314,0.585,0.727,1.496
39,Shared,20,3.671,6.909,0.499,0.926
39,Shared,21,4.708,9.351,0.0,0.0
39,Shared,22,3.546,6.686,2.962,5.761
39,Shared,23,2.545,4.609,2.948,5.426
40,Shared,0,1.196,2.358,3.255,5.898
40,Shared,1,1.054,2.181,2.925,5.659
40,Shared,2,0.366,0.674,3.517,7.063
40,Shared,3,0.451,0.917,3.166,5.747
40,Shared,4,0.808,1.682,3.586,7.325
40,Shared,5,1.245,2.418,2.594,5.046
40,Shared,6,0.079,0.146,0.388,0.732
40,Shared,7,0.685,1.331,0.016,0.03
40,Shared,8,1.268,2.429,0.247,0.515
40,Shared,9,0.748,1.561,0.461,0.96
40,Shared,10,0.517,1.013,0.745,1.415
40,Shared,11,0.294,0.541,0.416,0.816
40,Shared,12,1.494,2.702,0.0,0.0
40,Shared,13,3.415,7.027,0.591,1.183
40,Shared,14,4.225,7.652,0.118,0.237
40,Shared,15,3.203,6.167,0.524,0.985
40,Shared,16,4.239,8.215,0.0,0.0
40,Shared,17,2.95,5.907,0.261,0.509
40,Shared,18,1.06,2.169,0.072,0.149
40,Shared,19,1.087,2.0,0.0,0.0
40,Shared,20,0.0,0.0,0.027,0.049
40,Shared,21,0.754,1.534,0.081,0.159
40,Shared,22,0.094,0.194,2.406,4.66
40,Shared,23,0.442,0.824,3.383,6.878
41,Private,0,1.398,2.841,3.488,7.064
41,Private,1,0.279,0.58,2.645,5.435
41,Private,2,0.988,1.89,3.289,6.865
41,Private,3,0.936,1.786,2.335,4.453
41,Private,4,0.252,0.464,3.049,5.954
41,Private,5,0.983,1.934,3.336,6.946
41,Private,6,0.798,1.646,0.299,0.571
41,Private,7,0.766,1.545,0.427,0.823
41,Private,8,0.889,1.703,0.204,0.428
41,Private,9,0.575,1.121,0.209,0.409
41,Private,10,0.982,1.961,0.276,0.522
41,Private,11,0.926,1.937,0.663,1.287
41,Private,12,0.863,1.611,0.0,0.0
41,Private,13,1.197,2.218,0.0,0.0
41,Private,14,0.136,0.261,0.301,0.566
41,Private,15,0.999,2.052,0.0,0.0
41,Private,16,0.513,0.992,0.0,0.0
41,Private,17,0.457,0.841,0.52,0.977
41,Private,18,1.102,2.191,0.173,0.338
41,Private,19,0.425,0.802,0.0,0.0
41,Private,20,4.367,8.933,0.393,0.789
41,Private,21,3.218,6.093,0.439,0.795
41,Private,22,3.562,7.124,2.957,5.665
41,Private,23,3.835,7.783,2.793,5.432
42,Private,0,0.534,1.065,3.104,6.381
42,Private,1,0.45,0.881,3.301,6.527
42,Private,2,1.729,3.448,2.788,5.184
42,Private,3,0.0,0.0,2.339,4.811
42,Private,4,0.639,1.22,2.821,5.6
42,Private,5,0.832,1.579,3.108,5.855
42,Private,6,0.0,0.0,0.0,0.0
42,Private,7,0.88,1.611,0.229,0.425
42,Private,8,0.49,1.012,0.0,0.0
42,Private,9,0.975,1.839,0.638,1.266
42,Private,10,0.87,1.726,0.0,0.0
42,Private,11,0.744,1.538,0.0,0.0
42,Private,12,1.291,2.355,0.209,0.377
42,Private,13,0.0,0.0,0.072,0.145
42,Private,14,0.97,1.874,0.06,0.122
42,Private,15,0.571,1.078,0.0,0.0
42,Private,16,1.026,1.963,0.0,0.0
42,Private,17,2.436,4.783,0.046,0.096
42,Private,18,4.13,8.507,0.041,0.08
42,Private,19,4.539,8.992,0.334,0.645
42,Private,20,3.783,7.938,0.134,0.25
42,Private,21,3.563,6.858,0.085,0.173
42,Private,22,0.557,1.081,3.251,6.826
42,Private,23,0.215,0.4,2.673,5.321
43,Shared,0,0.113,0.227,3.796,7.421
43,Shared,1,1.006,1.987,3.17,6.386
43,Shared,2,0.149,0.287,3.284,6.296
43,Shared,3,0.657,1.328,3.137,6.306
43,Shared,4,0.193,0.378,3.118,6.062
43,Shared,5,0.491,0.951,2.784,5.268
43,Shared,6,1.116,2.252,0.0,0.0
43,Shared,7,1.025,1.862,0.426,0.804
43,Shared,8,0.245,0.447,0.0,0.0
43,Shared,9,0.6,1.194,0.282,0.521
43,Shared,10,0.637,1.159,0.336,0.675
43,Shared,11,1.672,3.43,0.0,0.0
43,Shared,12,0.0,0.0,0.477,0.863
43,Shared,13,1.629,3.089,0.321,0.642
43,Shared,14,0.133,0.245,0.135,0.26
43,Shared,15,0.116,0.222,0.411,0.826
43,Shared,16,0.0,0.0,0.072,0.131
43,Shared,17,0.178,0.369,0.226,0.474
43,Shared,18,3.402,6.666,0.244,0.507
43,Shared,19,3.612,7.505,0.0,0.0
43,Shared,20,3.939,7.726,0.162,0.339
43,Shared,21,3.066,5.925,0.987,1.946
43,Shared,22,3.857,7.376,3.005,6.194
43,Shared,23,1.484,2.713,3.723,6.892
44,Private,0,0.642,1.162,3.185,6.228
44,Private,1,0.186,0.36,3.007,5.602
44,Private,2,0.613,1.247,3.127,6.281
44,Private,3,0.9,1.685,3.262,6.441
44,Private,4,0.848,1.605,2.624,4.858
44,Private,5,0.213,0.398,2.863,5.792
44,Private,6,0.568,1.067,0.558,1.102
44,Private,7,0.092,0.17,0.051,0.094
44,Private,8,1.235,2.36,0.072,0.141
44,Private,9,0.969,2.025,0.13,0.241
44,Private,10,0.859,1.636,0.098,0.201
44,Private,11,1.08,1.969,0.0,0.0
44,Private,12,0.524,1.003,0.287,0.532
44,Private,13,1.008,2.026,0.717,1.349
44,Private,14,0.509,0.948,0.713,1.305
44,Private,15,3.244,6.602,0.658,1.302
44,Private,16,4.041,7.897,0.0,0.0
44,Private,17,3.766,6.93,0.162,0.326
44,Private,18,3.938,7.27,0.1,0.183
44,Private,19,3.434,6.445,0.673,1.394
44,Private,20,0.667,1.207,0.478,0.936
44,Private,21,0.598,1.09,0.78,1.629
44,Private,22,0.354,0.638,2.839,5.648
44,Private,23,1.543,3.002,2.9,5.422
45,Private,0,1.585,2.952,3.381,6.775
45,Private,1,0.636,1.145,2.407,4.802
45,Private,2,0.71,1.484,3.097,6.269
45,Private,3,1.35,2.823,3.632,6.764
45,Private,4,0.35,0.706,3.348,6.426
45,Private,5,1.133,2.064,3.446,6.62
45,Private,6,0.989,1.833,0.0,0.0
45,Private,7,0.636,1.271,0.0,0.0
45,Private,8,0.611,1.249,0.533,1.012
45,Private,9,0.885,1.618,0.593,1.196
45,Private,10,0.905,1.867,0.0,0.0
45,Private,11,0.0,0.0,0.234,0.472
45,Private,12,0.604,1.259,0.0,0.0
45,Private,13,0.0,0.0,0.0,0.0
45,Private,14,0.615,1.144,0.42,0.804
45,Private,15,3.702,7.227,0.759,1.376
45,Private,16,3.041,6.14,0.497,1.013
45,Private,17,3.626,6.866,0.43,0.821
45,Private,18,3.364,6.447,0.566,1.126
45,Private,19,3.759,7.613,0.0,0.0
45,Private,20,0.714,1.498,0.094,0.179
45,Private,21,0.984,1.965,0.0,0.0
45,Private,22,0.704,1.303,3.202,5.798
45,Private,23,0.738,1.399,3.545,7.151
46,Private,0,1.138,2.064,3.057,5.875
46,Private,1,0.837,1.526,3.166,5.809
46,Private,2,0.938,1.752,2.403,4.338
46,Private,3,0.557,1.047,2.526,5.044
46,Private,4,1.41,2.924,3.038,5.592
46,Private,5,0.616,1.176,3.383,6.733
46,Private,6,0.948,1.762,0.0,0.0
46,Private,7,0.682,1.328,0.059,0.12
46,Private,8,0.0,0.0,0.0,0.0
46,Private,9,0.621,1.3,0.139,0.278
46,Private,10,0.0,0.0,0.595,1.136
46,Private,11,0.665,1.268,0.194,0.363
46,Private,12,0.936,1.789,0.0,0.0
46,Private,13,0.966,1.891,0.048,0.089
46,Private,14,0.236,0.443,0.386,0.719
46,Private,15,4.406,8.676,0.441,0.852
46,Private,16,4.098,8.028,0.0,0.0
46,Private,17,2.737,5.387,0.716,1.298
46,Private,18,4.709,8.964,0.735,1.402
46,Private,19,3.419,6.884,0.0,0.0
46,Private,20,0.145,0.299,0.0,0.0
46,Private,21,0.662,1.296,0.758,1.469
46,Private,22,0.644,1.347,3.169,6.626
46,Private,23,1.463,2.812,2.915,5.587
47,Private,0,1.819,3.28,3.777,7.084
47,Private,1,0.649,1.34,2.852,5.45
47,Private,2,1.097,2.008,2.935,5.994
47,Private,3,0.095,0.171,3.521,6.773
47,Private,4,1.377,2.825,3.116,5.933
47,Private,5,0.038,0.072,2.617,5.178
47,Private,6,0.778,1.543,0.0,0.0
47,Private,7,0.536,0.971,0.548,1.052
47,Private,8,1.116,2.188,0.676,1.297
47,Private,9,0.185,0.366,0.056,0.115
47,Private,10,1.13,2.288,0.341,0.687
47,Private,11,1.547,2.861,0.331,0.613
47,Private,12,1.718,3.186,0.374,0.701
47,Private,13,1.294,2.336,0.064,0.123
47,Private,14,0.728,1.461,0.508,1.002
47,Private,15,1.591,3.278,0.443,0.907
47,Private,16,3.555,7.308,0.676,1.312
47,Private,17,2.416,4.962,0.0,0.0
47,Private,18,3.968,7.436,0.185,0.375
47,Private,19,3.927,7.469,0.203,0.37
47,Private,20,3.908,7.822,0.0,0.0
47,Private,21,1.028,2.111,0.538,1.127
47,Private,22,1.379,2.543,3.785,6.869
47,Private,23,0.852,1.747,3.159,6.205
48,Private,0,0.0,0.0,2.869,5.641
48,Private,1,0.616,1.234,3.438,7.133
48,Private,2,0.39,0.791,3.347,6.295
48,Private,3,0.719,1.449,2.996,5.511
48,Private,4,0.854,1.611,2.919,5.543
48,Private,5,0.488,0.898,2.446,4.595
48,Private,6,0.586,1.159,0.007,0.013
48,Private,7,0.441,0.826,0.33,0.609
48,Private,8,1.076,2.16,0.264,0.537
48,Private,9,1.258,2.285,0.387,0.7
48,Private,10,0.561,1.042,0.013,0.025
48,Private,11,0.889,1.85,0.387,0.716
48,Private,12,1.475,2.947,0.609,1.126
48,Private,13,0.428,0.855,0.143,0.272
48,Private,14,3.962,7.893,0.564,1.157
48,Private,15,4.107,8.091,0.157,0.316
48,Private,16,2.923,5.466,0.0,0.0
48,Private,17,3.747,6.926,0.303,0.575
48,Private,18,3.007,5.756,0.196,0.39
48,Private,19,1.061,2.064,0.0,0.0
48,Private,20,1.317,2.603,0.044,0.091
48,Private,21,1.399,2.81,0.0,0.0
48,Private,22,0.166,0.335,2.895,5.906
48,Private,23,0.669,1.262,2.92,6.044
49,Private,0,0.603,1.168,3.18,6.615
49,Private,1,0.628,1.171,3.036,5.528
49,Private,2,0.0,0.0,3.201,6.292
49,Private,3,0.672,1.21,3.64,7.06
49,Private,4,0.213,0.422,2.409,4.62
49,Private,5,1.054,2.181,3.185,5.96
49,Private,6,0.175,0.318,0.0,0.0
49,Private,7,1.55,2.877,0.689,1.265
49,Private,8,0.0,0.0,0.015,0.029
49,Private,9,1.619,3.322,0.009,0.017
49,Private,10,0.455,0.828,0.078,0.158
49,Private,11,0.115,0.239,0.0,0.0
49,Private,12,1.288,2.391,0.0,0.0
49,Private,13,0.854,1.62,0.499,0.988
49,Private,14,0.0,0.0,0.0,0.0
49,Private,15,1.375,2.661,0.372,0.72
49,Private,16,0.387,0.76,0.613,1.24
49,Private,17,1.372,2.754,0.277,0.515
49,Private,18,0.234,0.456,0.031,0.056
49,Private,19,3.755,7.246,0.112,0.222
49,Private,20,4.107,7.597,0.0,0.0
49,Private,21,2.793,5.82,0.245,0.504
49,Private,22,3.335,6.2,2.834,5.714
49,Private,23,2.645,4.827,3.067,5.981
50,Shared,0,0.692,1.395,3.295,6.146
50,Shared,1,0.757,1.499,3.012,5.447
50,Shared,2,1.356,2.5,2.588,5.188
50,Shared,3,1.01,2.052,2.458,5.06
50,Shared,4,0.267,0.504,2.623,5.498
50,Shared,5,1.142,2.347,3.036,6.264
50,Shared,6,0.713,1.43,0.0,0.0
50,Shared,7,0.558,1.055,0.0,0.0
50,Shared,8,0.927,1.763,0.0,0.0
50,Shared,9,1.438,2.843,0.0,0.0
50,Shared,10,0.284,0.58,0.784,1.502
50,Shared,11,0.485,0.971,0.0,0.0
50,Shared,12,0.838,1.716,0.009,0.018
50,Shared,13,0.269,0.531,0.0,0.0
50,Shared,14,5.095,10.508,0.089,0.177
50,Shared,15,2.56,4.635,0.718,1.382
50,Shared,16,3.93,7.258,0.0,0.0
